vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract
1G1FZ6EV5V,Pierce,Tacoma,WA,98403,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,27,290722253,"{'type': 'Point', 'coordinates': [-122.45782, 47.26541]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060600
7PD2EAAB6V,King,Shoreline,WA,98133,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,295450606,"{'type': 'Point', 'coordinates': [-122.33364, 47.73709]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020600
1G1FY6EV6V,Cowlitz,Longview,WA,98632,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,19,291913450,"{'type': 'Point', 'coordinates': [-122.95058, 46.14681]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000400
1G1FZ6EV1V,King,Seattle,WA,98122,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,290068607,"{'type': 'Point', 'coordinates': [-122.30875, 47.60921]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700
1GYC3NML0V,King,Issaquah,WA,98029,2027,CADILLAC,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,295395180,"{'type': 'Point', 'coordinates': [-122.01656, 47.57118]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
1G1FY6EV4V,Clark,Vancouver,WA,98683,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17,290453901,"{'type': 'Point', 'coordinates': [-122.49212, 45.60365]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041310
WAU5DAGH2V,King,Seattle,WA,98177,2027,AUDI,A6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,292326142,"{'type': 'Point', 'coordinates': [-122.37238, 47.74068]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600
1GYKPWRL2V,King,Bothell,WA,98011,2027,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,297581735,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021701
WBA13FK02V,King,Bellevue,WA,98008,2027,BMW,550E,Plug-in Hybrid Electric Vehicle (PHEV),Eligibility unknown as battery range has not been researched,0,48,293550197,"{'type': 'Point', 'coordinates': [-122.11832, 47.6245]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000
WBS83FK04V,Yakima,Moxee,WA,98936,2027,BMW,M5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,15,295767482,"{'type': 'Point', 'coordinates': [-120.39197, 46.55621]}",PACIFICORP,53077001702
7PD2EAABXV,King,Seattle,WA,98105,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,295070940,"{'type': 'Point', 'coordinates': [-122.31911, 47.66132]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005201
1G1FZ6EV6V,Clark,Vancouver,WA,98684,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17,292216725,"{'type': 'Point', 'coordinates': [-122.51041, 45.62358]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041337
1G1FY6EV4V,King,Seattle,WA,98144,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,292589881,"{'type': 'Point', 'coordinates': [-122.30823, 47.58197]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
1G1FY6EV4V,Thurston,Olympia,WA,98501,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,22,291242787,"{'type': 'Point', 'coordinates': [-122.89165, 47.03954]}",PUGET SOUND ENERGY INC,53067010300
7PD2EAAB2V,King,Seattle,WA,98199,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,295534354,"{'type': 'Point', 'coordinates': [-122.39418, 47.6392]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600
WBA13FK04V,Snohomish,Lynnwood,WA,98036,2027,BMW,550E,Plug-in Hybrid Electric Vehicle (PHEV),Eligibility unknown as battery range has not been researched,0,1,293092677,"{'type': 'Point', 'coordinates': [-122.29245, 47.82557]}",PUGET SOUND ENERGY INC,53061051931
1G1FZ6EV2V,Thurston,Olympia,WA,98506,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,22,294966948,"{'type': 'Point', 'coordinates': [-122.88748, 47.05196]}",PUGET SOUND ENERGY INC,53067012100
7PD2EAAB3V,King,Shoreline,WA,98177,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,295333524,"{'type': 'Point', 'coordinates': [-122.37238, 47.74068]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800
1G1FY6EV8V,Chelan,Leavenworth,WA,98826,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,12,293041451,"{'type': 'Point', 'coordinates': [-120.65754, 47.5982]}",PUD NO 1 OF CHELAN COUNTY,53007960201
1G1FY6EV4V,Clark,Camas,WA,98607,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,295639571,"{'type': 'Point', 'coordinates': [-122.40177, 45.58705]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605
WA135BGF9V,King,Sammamish,WA,98075,2027,AUDI,SQ6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,294158553,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218
1G1FY6EVXV,King,Seattle,WA,98117,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,295352060,"{'type': 'Point', 'coordinates': [-122.37275, 47.68968]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600
7PD2EAAB9V,King,Seattle,WA,98103,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,295876850,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002800
1G1FZ6EV0V,King,Shoreline,WA,98133,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,290050925,"{'type': 'Point', 'coordinates': [-122.33364, 47.73709]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020600
7PD2EAAB1V,King,Seattle,WA,98122,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,295199348,"{'type': 'Point', 'coordinates': [-122.30875, 47.60921]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
1G1FY6EVXV,King,Bellevue,WA,98004,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,294700612,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901
1G1FY6EV9V,King,Seattle,WA,98107,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,295663154,"{'type': 'Point', 'coordinates': [-122.37889, 47.66905]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
1G1FY6EVXV,King,Covington,WA,98042,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47,292893562,"{'type': 'Point', 'coordinates': [-122.10798, 47.37124]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031705
WAU3EAGH8V,King,Normandy Park,WA,98166,2027,AUDI,S6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33,295778500,"{'type': 'Point', 'coordinates': [-122.34731, 47.45207]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600
1G1FZ6EV5V,King,Issaquah,WA,98029,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,293068478,"{'type': 'Point', 'coordinates': [-122.01656, 47.57118]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220
1G1FY6EV0V,King,Renton,WA,98055,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,290152313,"{'type': 'Point', 'coordinates': [-122.19488, 47.44034]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805
1G1FZ6EV5V,King,Kent,WA,98031,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47,289802159,"{'type': 'Point', 'coordinates': [-122.20125, 47.39318]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406
7PD2EAAB7V,King,Sammamish,WA,98074,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,297442295,"{'type': 'Point', 'coordinates': [-122.03133, 47.62858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216
1G1FY6EVXV,King,Auburn,WA,98002,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,291663249,"{'type': 'Point', 'coordinates': [-122.2229, 47.307]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031102
1G1FY6EV3V,King,Maple Valley,WA,98038,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,293828244,"{'type': 'Point', 'coordinates': [-122.04526, 47.39394]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031604
1G1FY6EV5V,King,Sammamish,WA,98075,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,293853276,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
1G1FY6EV9V,Whatcom,Bellingham,WA,98225,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,293859436,"{'type': 'Point', 'coordinates': [-122.47091, 48.75256]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000301
1G1FY6EV3V,Clark,Vancouver,WA,98663,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,49,294887372,"{'type': 'Point', 'coordinates': [-122.66633, 45.64121]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041003
7PD2EAAB3V,King,Kirkland,WA,98033,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,297460495,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
7PD2EAAB3V,King,Seattle,WA,98103,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46,293957982,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
7PD2EAAB7V,King,Woodinville,WA,98072,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,293274642,"{'type': 'Point', 'coordinates': [-122.15545, 47.75448]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
1G1FZ6EV4V,King,Seattle,WA,98199,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,293076605,"{'type': 'Point', 'coordinates': [-122.39418, 47.6392]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600
1G1FY6EVXV,King,Kent,WA,98030,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47,293226832,"{'type': 'Point', 'coordinates': [-122.19976, 47.37483]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029508
1G1FY6EV1V,King,Seattle,WA,98103,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,294174709,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005401
1G1FY6EV2V,King,Federal Way,WA,98003,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,30,296810678,"{'type': 'Point', 'coordinates': [-122.3303, 47.30151]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030008
1G1FY6EVXV,King,Seattle,WA,98115,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46,291329629,"{'type': 'Point', 'coordinates': [-122.3185, 47.67949]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003900
WA154BGFXV,Clark,Camas,WA,98607,2027,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,293874486,"{'type': 'Point', 'coordinates': [-122.40177, 45.58705]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609
1G1FY6EV5V,Kitsap,Kingston,WA,98346,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,292484153,"{'type': 'Point', 'coordinates': [-122.4977, 47.79802]}",PUGET SOUND ENERGY INC,53035090102
WBA13FK02V,Clark,Vancouver,WA,98660,2027,BMW,550E,Plug-in Hybrid Electric Vehicle (PHEV),Eligibility unknown as battery range has not been researched,0,49,295793886,"{'type': 'Point', 'coordinates': [-122.67156, 45.63248]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041900
1G1FY6EV4V,King,Seattle,WA,98108,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,293869271,"{'type': 'Point', 'coordinates': [-122.31449, 47.53917]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010101
1G1FY6EV5V,Thurston,Olympia,WA,98501,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,22,293788232,"{'type': 'Point', 'coordinates': [-122.89165, 47.03954]}",PUGET SOUND ENERGY INC,53067010100
W1KFJ4EB1V,King,Seattle,WA,98112,2027,MERCEDES-BENZ,CLA-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,295483926,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300
1G1FY6EVXV,Kitsap,Silverdale,WA,98383,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,289853483,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091302
1G1FY6EV4V,Clark,Vancouver,WA,98683,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,292631867,"{'type': 'Point', 'coordinates': [-122.49212, 45.60365]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041328
1G1FZ6EV9V,King,Seattle,WA,98115,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46,289802362,"{'type': 'Point', 'coordinates': [-122.3185, 47.67949]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004202
1G1FZ6EV1V,Kitsap,Kingston,WA,98346,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,292994502,"{'type': 'Point', 'coordinates': [-122.4977, 47.79802]}",PUGET SOUND ENERGY INC,53035090102
1G1FZ6EV2V,King,Renton,WA,98057,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,295635112,"{'type': 'Point', 'coordinates': [-122.20489, 47.47532]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026004
1G1FY6EV1V,King,Redmond,WA,98053,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,292312849,"{'type': 'Point', 'coordinates': [-122.04072, 47.68875]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032332
1G1FY6EV1V,Jefferson,Port Townsend,WA,98368,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,24,292589615,"{'type': 'Point', 'coordinates': [-122.77263, 48.1212]}",BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604
1G1FZ6EV0V,King,Seattle,WA,98144,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,290453509,"{'type': 'Point', 'coordinates': [-122.30823, 47.58197]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010101
1G1FZ6EV6V,Mason,Belfair,WA,98528,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35,290660653,"{'type': 'Point', 'coordinates': [-122.82762, 47.45056]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960302
7PD2EAAB0V,King,Kirkland,WA,98033,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,296558559,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
1G1FZ6EV7V,King,Seattle,WA,98122,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,292541966,"{'type': 'Point', 'coordinates': [-122.30875, 47.60921]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
1G1FZ6EVXV,King,Kirkland,WA,98033,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,292391760,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
1G1FY6EV5V,Clark,Vancouver,WA,98664,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,49,292775955,"{'type': 'Point', 'coordinates': [-122.58939, 45.62287]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041205
1G1FZ6EV6V,King,Auburn,WA,98092,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47,290867559,"{'type': 'Point', 'coordinates': [-122.18263, 47.31825]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029702
7PD2EAAB9V,King,Seattle,WA,98144,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,296644750,"{'type': 'Point', 'coordinates': [-122.30823, 47.58197]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
1G1FZ6EV5V,King,Sammamish,WA,98075,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,293222324,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032207
7PD2EAAB7V,King,Sammamish,WA,98074,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,296422227,"{'type': 'Point', 'coordinates': [-122.03133, 47.62858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
7PD2EAABXV,King,Kent,WA,98031,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33,295820794,"{'type': 'Point', 'coordinates': [-122.20125, 47.39318]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029305
1G1FY6EV3V,Snohomish,Bothell,WA,98012,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,294613252,"{'type': 'Point', 'coordinates': [-122.20105, 47.84423]}",PUGET SOUND ENERGY INC,53061052107
1G1FZ6EV3V,King,Seattle,WA,98103,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,290880096,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001800
